name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Fortaleza, CE, Brasil",2024-05-28,32.0,24.0,27.9,37.9,24.0,31.2,24.3,81.8,16.0,100,8.33,rain,0,0,40.3,27.7,133.5,1013.0,65.0,11.4,210.4,18.0,7,30,2024-05-28T05:33:54,2024-05-28T17:29:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"82397099999,SBFZ,82398099999,remote"
"Fortaleza, CE, Brasil",2024-05-29,26.0,24.0,25.4,26.0,24.0,25.4,24.3,93.8,28.5,100,16.67,rain,0,0,28.8,16.6,132.0,1013.9,75.0,8.3,58.7,4.9,2,30,2024-05-29T05:34:04,2024-05-29T17:29:23,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-05-30,26.0,24.0,25.3,26.0,24.0,25.3,24.1,93.3,28.5,100,12.5,rain,0,0,39.6,24.1,155.0,1013.9,86.9,8.9,50.0,4.3,3,10,2024-05-30T05:34:15,2024-05-30T17:29:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-05-31,31.0,25.0,27.5,35.5,25.0,30.1,23.9,81.7,0.0,0,0.0,rain,0,0,39.6,24.1,128.1,1013.6,56.4,11.0,138.5,11.9,6,30,2024-05-31T05:34:26,2024-05-31T17:29:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-01,31.0,26.0,28.4,35.5,26.0,31.6,23.1,73.8,0.0,0,0.0,rain,0,0,43.6,35.3,124.0,1013.9,61.9,10.9,237.4,20.3,8,10,2024-06-01T05:34:38,2024-06-01T17:29:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-02,30.0,26.0,27.9,35.1,26.0,31.3,24.1,80.0,0.0,0,0.0,rain,0,0,44.6,37.1,129.5,1013.7,69.4,10.9,171.3,14.7,6,30,2024-06-02T05:34:50,2024-06-02T17:29:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-03,31.0,25.0,28.2,36.6,25.0,31.2,23.2,75.1,0.0,0,0.0,,0,0,40.7,25.9,130.3,1014.0,58.9,10.9,208.7,18.0,7,10,2024-06-03T05:35:02,2024-06-03T17:29:58,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-04,31.0,25.0,27.6,36.6,25.0,30.5,24.1,81.9,1.0,100,4.17,rain,0,0,37.4,24.1,131.0,1013.0,55.4,10.5,214.4,18.5,7,30,2024-06-04T05:35:14,2024-06-04T17:30:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-05,31.0,25.0,27.8,37.8,25.0,31.0,24.3,82.2,2.0,100,4.17,rain,0,0,43.6,31.7,125.7,1012.8,64.0,10.4,219.0,18.9,8,30,2024-06-05T05:35:27,2024-06-05T17:30:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-06,31.0,26.0,28.2,36.6,26.0,31.5,23.8,77.8,1.0,100,4.17,rain,0,0,38.5,27.7,128.0,1013.0,59.8,11.0,101.2,8.5,4,30,2024-06-06T05:35:39,2024-06-06T17:30:25,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-07,31.0,27.0,28.5,35.5,29.6,32.1,23.2,73.1,0.0,0,0.0,rain,0,0,39.2,29.5,137.3,1014.2,56.6,11.0,230.7,19.7,8,30,2024-06-07T05:35:52,2024-06-07T17:30:35,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-08,31.0,25.8,28.1,36.6,25.8,31.3,24.2,80.1,0.0,0,0.0,rain,0,0,40.7,33.5,128.0,1014.3,40.3,10.9,215.7,18.6,7,30,2024-06-08T05:36:05,2024-06-08T17:30:45,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-09,30.8,25.0,27.9,37.2,25.0,31.4,24.2,80.9,5.0,100,4.17,rain,0,0,45.4,25.9,134.0,1013.1,63.3,10.9,205.4,17.7,7,30,2024-06-09T05:36:19,2024-06-09T17:30:55,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-10,31.0,24.0,27.5,35.5,24.0,29.8,22.9,76.5,0.0,0,0.0,rain,0,0,40.3,27.7,133.4,1013.0,47.7,11.0,208.2,18.0,8,30,2024-06-10T05:36:32,2024-06-10T17:31:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-11,31.0,24.0,27.5,35.2,24.0,29.5,22.3,74.1,0.0,0,0.0,,0,0,41.4,22.3,139.8,1013.3,35.6,11.0,254.3,22.0,9,10,2024-06-11T05:36:45,2024-06-11T17:31:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-12,31.0,25.0,27.9,36.7,25.0,30.9,23.5,77.3,0.0,0,0.0,rain,0,0,48.6,25.9,133.1,1012.6,48.5,11.0,213.9,18.3,7,30,2024-06-12T05:36:59,2024-06-12T17:31:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-13,31.0,25.0,28.1,34.6,25.0,30.4,21.9,69.5,0.0,0,0.0,rain,0,0,41.0,37.1,129.5,1012.8,57.2,11.0,231.6,20.0,8,30,2024-06-13T05:37:12,2024-06-13T17:31:40,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-14,29.1,23.0,26.3,33.6,23.0,27.7,23.5,85.1,25.0,100,12.5,rain,0,0,47.2,25.9,141.4,1014.0,63.1,9.9,185.3,15.8,8,30,2024-06-14T05:37:26,2024-06-14T17:31:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-15,31.0,25.0,27.3,34.6,25.0,29.2,23.1,78.9,0.0,0,0.0,rain,0,0,42.1,27.7,137.3,1013.5,38.3,10.9,230.5,19.7,8,10,2024-06-15T05:37:39,2024-06-15T17:32:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-16,30.0,24.0,26.3,33.3,24.0,27.4,22.4,79.7,0.0,0,0.0,rain,0,0,46.1,31.7,153.9,1012.7,53.7,10.9,206.6,17.9,8,10,2024-06-16T05:37:53,2024-06-16T17:32:17,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-17,30.0,24.0,26.8,32.6,24.0,28.5,22.3,77.3,0.0,0,0.0,rain,0,0,44.6,27.7,132.8,1011.7,57.4,11.0,184.9,15.9,6,10,2024-06-17T05:38:06,2024-06-17T17:32:30,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-18,30.0,25.0,27.5,34.2,25.0,29.8,22.7,75.7,0.0,0,0.0,rain,0,0,44.6,37.1,124.5,1011.8,40.2,11.0,217.4,18.8,8,10,2024-06-18T05:38:20,2024-06-18T17:32:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-19,30.0,25.0,27.2,34.2,25.0,29.1,22.8,77.6,5.0,100,4.17,rain,0,0,46.1,35.3,128.0,1012.5,64.5,10.5,199.4,17.0,6,10,2024-06-19T05:38:33,2024-06-19T17:32:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-20,30.0,24.0,26.9,34.2,24.0,29.1,23.3,81.2,4.8,100,8.33,rain,0,0,50.0,35.3,132.0,1012.0,53.8,10.7,212.1,18.2,7,10,2024-06-20T05:38:46,2024-06-20T17:33:08,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-21,30.0,24.0,27.3,33.3,24.0,29.5,22.6,75.7,0.0,0,0.0,rain,0,0,47.2,35.3,127.2,1012.1,31.9,11.0,212.9,18.3,7,10,2024-06-21T05:38:59,2024-06-21T17:33:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-22,30.2,25.0,27.3,35.4,25.0,29.4,23.6,80.8,2.0,100,4.17,rain,0,0,46.4,24.1,141.8,1012.1,65.9,10.6,196.7,17.0,7,10,2024-06-22T05:39:12,2024-06-22T17:33:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-23,29.2,24.0,26.4,33.7,24.0,27.8,23.4,84.2,23.0,100,8.33,rain,0,0,44.3,27.7,141.4,1012.9,66.1,10.5,135.4,11.7,6,10,2024-06-23T05:39:25,2024-06-23T17:33:48,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-24,31.0,24.0,26.9,34.6,24.0,28.4,22.9,80.0,0.8,100,4.17,rain,0,0,43.2,35.3,131.4,1013.2,49.4,11.2,236.7,20.4,8,10,2024-06-24T05:39:37,2024-06-24T17:34:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-25,30.0,25.0,27.5,34.1,25.0,30.0,23.1,77.7,0.0,0,0.0,,0,0,40.3,29.5,124.5,1013.2,46.9,11.0,247.5,21.3,8,10,2024-06-25T05:39:50,2024-06-25T17:34:14,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-26,30.1,25.0,27.6,35.2,25.0,30.3,23.2,77.1,0.0,0,0.0,,0,0,38.9,26.3,119.4,1013.4,40.7,11.0,250.7,21.6,9,10,2024-06-26T05:40:02,2024-06-26T17:34:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-27,30.0,25.0,27.6,34.2,25.0,29.9,23.2,77.5,0.0,0,0.0,rain,0,0,38.2,31.7,120.1,1012.7,35.7,11.0,239.4,20.5,8,10,2024-06-27T05:40:13,2024-06-27T17:34:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-28,30.0,25.0,27.4,34.2,25.0,30.0,23.2,78.1,0.0,0,0.0,rain,0,0,41.4,31.7,116.8,1012.4,44.6,10.9,252.5,21.7,8,10,2024-06-28T05:40:25,2024-06-28T17:34:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-29,31.0,25.0,27.3,34.6,25.0,28.7,22.4,75.9,0.0,0,0.0,,0,0,38.2,27.7,123.4,1013.1,40.6,10.9,251.9,21.8,9,10,2024-06-29T05:40:36,2024-06-29T17:35:07,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-06-30,30.0,25.0,27.0,32.8,25.0,28.5,22.6,77.6,0.0,0,0.0,rain,0,0,39.2,31.7,122.6,1013.2,46.6,10.9,254.8,22.1,9,10,2024-06-30T05:40:46,2024-06-30T17:35:19,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-01,30.0,25.0,27.5,34.2,25.0,29.8,23.0,77.1,0.0,0,0.0,rain,0,0,41.4,33.5,116.7,1013.9,53.8,11.0,249.3,21.4,8,10,2024-07-01T05:40:57,2024-07-01T17:35:32,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-02,30.0,25.0,27.6,32.8,25.0,29.9,22.7,75.3,0.0,0,0.0,,0,0,46.4,37.1,115.9,1014.0,63.5,10.9,210.2,18.1,7,30,2024-07-02T05:41:07,2024-07-02T17:35:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-03,29.0,25.0,26.9,32.8,25.0,28.8,23.3,81.0,4.0,100,4.17,rain,0,0,43.2,25.9,128.9,1012.5,80.2,10.7,150.4,13.0,6,10,2024-07-03T05:41:16,2024-07-03T17:35:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-04,30.0,25.0,27.4,33.3,25.0,29.4,21.9,72.6,0.0,0,0.0,rain,0,0,48.6,35.3,118.8,1011.8,76.7,10.9,243.2,21.1,9,10,2024-07-04T05:41:25,2024-07-04T17:36:09,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-05,30.0,25.0,27.2,32.6,25.0,28.5,21.7,72.6,0.0,0,0.0,rain,0,0,40.0,31.7,128.2,1013.8,40.8,10.9,236.8,20.5,9,10,2024-07-05T05:41:34,2024-07-05T17:36:21,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-06,31.0,24.9,27.2,35.5,24.9,29.2,23.1,79.1,0.3,100,4.17,rain,0,0,39.2,22.3,116.5,1014.6,56.3,10.8,228.0,19.6,8,10,2024-07-06T05:41:42,2024-07-06T17:36:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-07,30.0,25.0,27.2,34.2,25.0,29.4,23.5,80.6,0.0,0,0.0,rain,0,0,41.8,38.9,132.4,1013.5,73.7,10.9,202.0,17.5,8,10,2024-07-07T05:41:50,2024-07-07T17:36:44,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-08,29.0,24.0,26.9,32.0,24.0,28.1,22.2,76.1,3.0,100,4.17,rain,0,0,44.3,29.5,123.5,1013.0,57.7,10.7,251.1,21.7,8,10,2024-07-08T05:41:57,2024-07-08T17:36:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-09,31.0,24.0,27.2,34.6,24.0,29.0,22.2,75.0,0.0,0,0.0,rain,0,0,41.0,29.5,122.5,1012.8,39.2,10.9,220.4,19.0,8,10,2024-07-09T05:42:04,2024-07-09T17:37:06,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-10,29.0,25.0,27.0,33.6,25.0,29.3,23.5,81.3,3.1,100,8.33,rain,0,0,47.2,31.7,115.0,1013.0,75.6,10.5,189.0,16.3,7,10,2024-07-10T05:42:10,2024-07-10T17:37:17,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-11,30.0,24.0,27.0,32.6,24.0,28.5,21.7,74.0,2.9,100,4.17,rain,0,0,45.4,31.7,122.0,1014.1,46.3,10.7,263.4,22.8,9,10,2024-07-11T05:42:16,2024-07-11T17:37:27,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-12,30.0,24.0,27.3,34.2,24.0,29.7,22.7,76.4,0.0,0,0.0,rain,0,0,48.6,35.3,125.2,1014.6,54.2,10.7,204.8,17.7,7,10,2024-07-12T05:42:21,2024-07-12T17:37:37,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-13,30.0,24.0,27.2,32.6,24.0,28.6,21.0,69.6,0.0,0,0.0,rain,0,0,57.2,35.3,131.2,1014.3,53.1,10.7,263.1,23.0,9,10,2024-07-13T05:42:26,2024-07-13T17:37:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-14,30.0,23.0,26.7,31.8,23.0,28.1,20.8,70.8,0.0,0,0.0,rain,0,0,56.5,33.5,137.5,1014.7,30.1,10.4,205.6,17.5,8,10,2024-07-14T05:42:29,2024-07-14T17:37:55,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-15,32.0,25.0,27.7,34.9,25.0,29.3,20.7,66.2,0.0,0,0.0,,0,0,50.0,35.3,130.0,1015.4,40.3,10.9,246.2,21.4,8,10,2024-07-15T05:42:33,2024-07-15T17:38:04,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-16,31.0,22.0,26.6,42.0,22.0,27.7,20.1,68.6,0.0,0,0.0,,0,0,46.1,35.3,136.0,1016.4,14.3,10.9,266.9,23.0,9,10,2024-07-16T05:42:36,2024-07-16T17:38:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-17,31.0,23.0,26.9,33.0,23.0,27.7,20.5,69.2,0.0,0,0.0,rain,0,0,50.8,33.5,132.9,1016.2,14.2,10.9,267.3,23.0,9,10,2024-07-17T05:42:38,2024-07-17T17:38:20,0.38,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-18,31.0,23.0,27.0,33.7,23.0,28.1,21.0,70.9,0.0,0,0.0,,0,0,46.1,29.5,133.9,1015.6,25.8,10.9,256.2,22.0,9,10,2024-07-18T05:42:39,2024-07-18T17:38:27,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-19,31.0,24.0,27.1,33.0,24.0,28.4,21.7,73.1,0.0,0,0.0,rain,0,0,43.9,27.7,119.3,1015.9,42.5,10.7,263.7,22.7,9,10,2024-07-19T05:42:40,2024-07-19T17:38:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-20,31.0,24.0,27.4,33.0,24.0,28.3,20.3,66.5,0.1,100,4.17,rain,0,0,46.4,31.7,129.7,1015.6,39.9,10.9,271.1,23.4,9,10,2024-07-20T05:42:40,2024-07-20T17:38:40,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-21,31.0,23.0,27.0,33.0,23.0,28.0,21.0,70.9,0.0,0,0.0,,0,0,46.8,35.3,127.6,1015.1,35.6,10.9,267.3,23.1,9,10,2024-07-21T05:42:40,2024-07-21T17:38:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-22,32.0,24.0,27.6,34.2,24.0,29.0,20.9,68.2,0.0,0,0.0,rain,0,0,49.0,35.3,124.4,1015.1,22.5,10.9,270.6,23.4,9,30,2024-07-22T05:42:38,2024-07-22T17:38:51,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-23,31.0,23.0,27.1,33.0,23.0,28.2,20.5,68.3,0.0,0,0.0,,0,0,49.3,38.9,125.4,1015.9,8.7,10.9,268.7,23.1,9,10,2024-07-23T05:42:37,2024-07-23T17:38:56,0.58,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-24,30.0,23.0,26.9,31.9,23.0,27.9,19.9,66.2,0.0,0,0.0,,0,0,52.2,38.9,127.8,1016.7,21.7,10.9,250.4,21.8,9,10,2024-07-24T05:42:34,2024-07-24T17:39:01,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-25,30.0,23.0,26.5,31.3,23.0,27.1,19.0,64.3,0.0,0,0.0,rain,0,0,46.8,33.5,125.0,1016.4,46.4,10.9,274.0,23.7,9,10,2024-07-25T05:42:31,2024-07-25T17:39:05,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-26,31.0,22.0,26.7,31.9,22.0,27.3,19.6,66.3,0.0,0,0.0,,0,0,57.6,40.7,125.2,1014.8,18.2,10.9,260.1,22.4,8,10,2024-07-26T05:42:27,2024-07-26T17:39:08,0.69,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-27,31.0,23.0,27.0,33.7,23.0,28.3,21.3,72.2,0.0,0,0.0,,0,0,52.9,37.1,123.7,1015.2,33.4,10.7,243.6,21.0,8,10,2024-07-27T05:42:23,2024-07-27T17:39:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-28,30.0,25.0,27.2,33.3,25.0,28.4,21.8,73.1,0.0,0,0.0,rain,0,0,55.4,46.4,119.6,1016.0,41.3,10.7,222.2,19.2,7,10,2024-07-28T05:42:17,2024-07-28T17:39:13,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Fortaleza, CE, Brasil",2024-07-29,31.0,25.0,27.5,33.7,25.0,29.4,22.4,74.5,0.0,0,0.0,rain,0,0,47.2,44.6,118.2,1015.8,47.7,10.7,195.0,16.8,7,10,2024-07-29T05:42:11,2024-07-29T17:39:15,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
