name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Aquiraz, CE, Brasil",2024-07-24,30.0,23.0,26.9,31.9,23.0,27.9,19.9,66.2,0.0,0,0.0,,0,0,51.5,38.9,127.8,1016.7,24.1,10.8,247.0,21.3,8,10,2024-07-24T05:42:08,2024-07-24T17:38:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-25,30.0,23.0,26.5,31.3,23.0,27.1,19.0,64.3,0.0,0,0.0,,0,0,46.1,33.5,125.0,1016.4,46.3,10.8,271.3,23.5,9,10,2024-07-25T05:42:04,2024-07-25T17:38:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-26,31.0,22.0,26.7,31.9,22.0,27.2,19.6,66.3,0.0,0,0.0,,0,0,57.6,40.7,125.2,1014.8,18.5,10.8,262.2,22.6,9,10,2024-07-26T05:42:00,2024-07-26T17:38:11,0.69,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-27,31.0,23.0,27.0,33.7,23.0,28.3,21.3,72.2,0.0,0,0.0,,0,0,52.6,37.1,123.7,1015.2,32.6,10.6,243.2,21.0,8,10,2024-07-27T05:41:55,2024-07-27T17:38:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-28,30.0,25.0,27.2,33.3,25.0,28.4,21.8,73.1,0.0,0,0.0,rain,0,0,56.2,46.4,119.6,1016.0,42.2,10.6,222.8,19.0,7,10,2024-07-28T05:41:50,2024-07-28T17:38:17,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-29,31.0,25.0,27.5,33.7,25.0,29.4,22.4,74.6,0.0,0,0.0,,0,0,46.8,44.6,118.2,1015.8,47.4,10.6,200.4,17.4,7,10,2024-07-29T05:41:44,2024-07-29T17:38:19,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-30,32.0,25.0,27.5,35.8,25.0,29.2,22.5,75.1,0.0,0,0.0,,0,0,35.3,22.3,120.1,1015.1,36.1,10.8,271.0,23.5,9,30,2024-07-30T05:41:37,2024-07-30T17:38:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-07-31,33.0,25.0,27.9,35.8,25.0,29.3,22.5,74.1,0.0,0,0.0,,0,0,45.4,25.9,116.7,1014.4,40.5,10.8,262.3,22.8,9,30,2024-07-31T05:41:30,2024-07-31T17:38:21,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-01,31.0,23.0,27.1,33.0,23.0,28.0,20.7,69.3,0.0,0,0.0,,0,0,45.7,31.7,122.3,1014.8,15.1,10.8,276.8,24.0,9,10,2024-08-01T05:41:22,2024-08-01T17:38:21,0.9,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-02,32.0,23.0,27.1,32.0,23.0,27.5,19.2,63.5,0.0,0,0.0,rain,0,0,52.2,33.5,128.8,1014.4,23.7,10.8,279.4,24.2,9,10,2024-08-02T05:41:13,2024-08-02T17:38:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-03,31.0,25.0,27.3,33.7,25.0,28.3,21.3,70.8,0.0,0,0.0,,0,0,44.6,31.7,115.8,1013.9,45.0,10.8,260.4,22.6,9,10,2024-08-03T05:41:03,2024-08-03T17:38:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-04,31.0,23.0,26.8,33.0,23.0,27.6,20.3,68.4,0.0,0,0.0,,0,0,46.1,37.1,119.8,1014.3,15.4,10.8,274.4,23.7,9,10,2024-08-04T05:40:53,2024-08-04T17:38:19,0.0,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-05,31.0,24.0,27.1,32.4,24.0,27.9,20.2,67.0,0.0,0,0.0,,0,0,63.0,44.6,123.7,1014.9,48.2,10.8,243.0,21.0,8,10,2024-08-05T05:40:42,2024-08-05T17:38:18,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-06,31.0,23.0,27.0,32.4,23.0,27.6,20.1,67.3,0.0,0,0.0,,0,0,42.5,31.7,123.7,1013.5,16.0,10.8,278.5,24.2,9,10,2024-08-06T05:40:31,2024-08-06T17:38:15,0.07,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-07,31.0,23.0,27.1,33.0,23.0,28.3,20.7,69.1,0.0,0,0.0,,0,0,49.0,42.5,122.2,1012.3,24.2,10.8,259.3,22.4,9,10,2024-08-07T05:40:19,2024-08-07T17:38:13,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-08,30.0,24.0,27.0,32.6,24.0,27.7,20.7,69.2,0.0,0,0.0,,0,0,43.9,35.3,118.7,1012.9,31.9,10.8,279.1,24.1,9,10,2024-08-08T05:40:06,2024-08-08T17:38:09,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-09,31.0,25.0,27.4,33.7,25.0,28.9,21.9,72.7,0.0,0,0.0,rain,0,0,46.8,37.1,108.3,1013.7,49.6,10.8,243.3,20.9,9,10,2024-08-09T05:39:52,2024-08-09T17:38:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-10,31.0,25.8,27.1,31.4,25.8,27.7,21.0,70.3,0.0,0,0.0,rain,0,0,51.8,35.3,106.8,1014.3,47.5,10.8,277.8,23.9,10,10,2024-08-10T05:39:38,2024-08-10T17:38:01,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-11,30.0,25.0,27.1,33.3,25.0,28.6,22.0,74.4,0.0,0,0.0,rain,0,0,51.8,33.5,98.7,1013.9,50.6,10.6,256.5,22.2,9,10,2024-08-11T05:39:23,2024-08-11T17:37:56,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-12,30.0,25.8,27.5,32.5,25.8,28.8,21.8,71.9,0.3,100,12.5,rain,0,0,41.8,35.3,110.9,1015.2,28.9,10.2,267.6,23.3,9,10,2024-08-12T05:39:08,2024-08-12T17:37:51,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-13,31.0,24.0,26.8,33.7,24.0,27.9,21.7,74.4,0.0,0,0.0,rain,0,0,40.7,29.5,117.9,1014.9,36.6,10.8,268.0,23.1,9,10,2024-08-13T05:38:52,2024-08-13T17:37:45,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-14,31.0,25.0,27.6,32.1,25.0,28.8,20.2,65.3,0.0,0,0.0,rain,0,0,66.6,44.6,117.8,1015.7,38.1,10.8,280.1,24.2,10,10,2024-08-14T05:38:36,2024-08-14T17:37:39,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-15,32.0,23.0,27.3,32.9,23.0,28.3,20.0,65.6,0.0,0,0.0,,0,0,50.0,38.9,123.9,1015.6,38.6,10.8,287.0,24.9,10,10,2024-08-15T05:38:19,2024-08-15T17:37:32,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-16,31.0,23.0,27.0,32.4,23.0,27.6,19.9,66.3,0.0,0,0.0,,0,0,49.7,58.9,122.6,1014.9,68.7,10.8,287.1,24.8,10,10,2024-08-16T05:38:01,2024-08-16T17:37:25,0.4,Partially cloudy,Partly cloudy throughout the day.,wind,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-17,30.0,25.0,27.0,31.3,25.0,27.3,19.5,65.0,0.0,0,0.0,,0,0,43.2,38.9,110.5,1014.2,33.4,10.8,291.0,25.0,10,10,2024-08-17T05:37:43,2024-08-17T17:37:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-18,31.0,23.0,26.6,31.9,23.0,27.0,20.4,70.6,0.0,0,0.0,,0,0,42.5,33.5,122.1,1014.6,49.9,10.8,288.0,24.9,10,10,2024-08-18T05:37:24,2024-08-18T17:37:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-19,31.0,25.0,27.1,33.0,25.0,28.1,21.6,72.6,0.0,0,0.0,rain,0,0,46.8,37.1,112.6,1015.2,48.4,10.6,251.2,21.7,9,10,2024-08-19T05:37:04,2024-08-19T17:37:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-20,31.0,25.0,27.3,33.0,25.0,28.3,21.7,72.4,0.0,0,0.0,,0,0,48.2,44.6,116.0,1015.6,50.9,10.8,279.0,24.3,9,10,2024-08-20T05:36:45,2024-08-20T17:36:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-21,30.0,24.0,27.3,32.6,24.0,28.8,21.9,73.2,0.0,0,0.0,,0,0,45.0,35.3,117.0,1013.9,15.6,10.8,288.3,25.0,10,10,2024-08-21T05:36:24,2024-08-21T17:36:42,0.56,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-22,30.0,25.0,27.5,33.3,25.0,29.2,21.5,70.3,0.0,0,0.0,,0,0,56.2,38.9,113.4,1013.4,35.0,10.6,276.7,24.0,9,10,2024-08-22T05:36:03,2024-08-22T17:36:32,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-23,32.0,24.0,27.7,34.2,24.0,29.2,20.2,64.5,0.0,0,0.0,,0,0,52.6,42.5,119.4,1013.6,33.9,10.8,241.7,20.9,9,10,2024-08-23T05:35:42,2024-08-23T17:36:22,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-24,30.0,25.8,27.2,31.9,25.8,28.3,21.7,72.7,0.0,0,0.0,rain,0,0,47.9,31.7,118.3,1014.5,56.4,10.8,245.0,21.1,8,10,2024-08-24T05:35:20,2024-08-24T17:36:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-25,32.0,24.0,27.1,32.9,24.0,27.8,20.7,69.8,0.0,0,0.0,,0,0,42.1,37.1,127.1,1014.6,24.4,10.8,291.7,25.2,10,10,2024-08-25T05:34:58,2024-08-25T17:36:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-26,30.0,24.0,26.7,31.9,24.0,27.5,21.1,72.3,0.0,0,0.0,,0,0,44.3,31.7,119.4,1013.7,24.7,10.8,292.6,25.3,10,10,2024-08-26T05:34:35,2024-08-26T17:35:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-27,30.0,25.0,27.2,31.9,25.0,28.3,21.0,69.7,0.0,0,0.0,,0,0,47.2,33.5,112.7,1014.7,35.2,10.8,293.3,25.2,10,10,2024-08-27T05:34:12,2024-08-27T17:35:37,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-28,31.0,25.0,27.3,33.0,25.0,28.5,21.0,68.9,0.0,0,0.0,,0,0,49.3,35.3,118.8,1015.3,44.8,10.8,281.9,24.5,9,10,2024-08-28T05:33:49,2024-08-28T17:35:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-29,30.0,24.0,27.2,32.2,24.0,28.0,20.6,68.1,0.0,0,0.0,,0,0,54.4,35.3,114.9,1015.5,35.0,10.8,273.4,23.6,9,10,2024-08-29T05:33:25,2024-08-29T17:35:13,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-30,31.0,24.0,27.2,32.4,24.0,27.7,19.9,65.5,0.0,0,0.0,,0,0,46.4,33.5,116.7,1014.7,65.1,10.8,293.7,25.3,10,10,2024-08-30T05:33:01,2024-08-30T17:35:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-08-31,31.0,24.0,27.0,31.9,24.0,27.5,20.0,67.0,0.0,0,0.0,,0,0,43.2,33.5,113.9,1014.2,16.6,10.8,297.4,25.5,10,10,2024-08-31T05:32:36,2024-08-31T17:34:47,0.91,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-01,31.0,24.0,26.9,31.4,24.0,27.2,19.8,67.1,0.0,0,0.0,,0,0,42.1,31.7,117.3,1013.9,21.7,10.8,299.4,25.8,10,10,2024-09-01T05:32:11,2024-09-01T17:34:34,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-02,30.0,24.0,26.9,31.9,24.0,27.4,20.1,67.2,0.0,0,0.0,,0,0,43.6,31.7,114.4,1013.2,41.2,10.8,290.2,25.0,10,10,2024-09-02T05:31:46,2024-09-02T17:34:21,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-03,30.0,24.0,26.8,32.6,24.0,27.7,20.8,70.3,0.0,0,0.0,,0,0,47.2,46.4,110.1,1013.0,50.2,10.8,277.4,24.0,9,10,2024-09-03T05:31:20,2024-09-03T17:34:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-04,31.0,25.0,27.4,32.4,25.0,28.1,20.2,66.0,0.0,0,0.0,,0,0,50.8,50.0,113.8,1013.8,27.5,10.8,282.3,24.3,10,10,2024-09-04T05:30:54,2024-09-04T17:33:53,0.05,Partially cloudy,Partly cloudy throughout the day.,wind,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-05,31.0,25.0,27.3,33.0,25.0,28.2,20.8,68.4,0.0,0,0.0,,0,0,51.1,40.7,113.5,1014.2,28.2,10.8,297.7,25.8,10,10,2024-09-05T05:30:28,2024-09-05T17:33:39,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-06,31.0,25.0,27.4,32.4,25.0,28.0,20.6,67.8,0.0,0,0.0,,0,0,47.5,37.1,110.1,1013.7,63.2,10.8,298.0,25.8,10,10,2024-09-06T05:30:02,2024-09-06T17:33:25,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-07,32.0,24.0,27.8,33.5,24.0,29.2,21.2,68.9,0.0,0,0.0,,0,0,49.7,46.4,118.9,1013.1,28.2,10.8,295.9,25.5,10,10,2024-09-07T05:29:36,2024-09-07T17:33:10,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-08,32.0,25.0,27.7,34.2,25.0,29.1,20.9,67.6,0.0,0,0.0,,0,0,61.2,46.4,113.2,1014.3,19.0,10.8,302.2,26.2,10,10,2024-09-08T05:29:09,2024-09-08T17:32:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-09,31.0,24.0,27.6,33.0,24.0,28.7,20.6,66.8,0.0,0,0.0,,0,0,50.4,38.9,117.3,1014.1,21.0,10.8,300.9,26.0,10,10,2024-09-09T05:28:42,2024-09-09T17:32:41,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-10,30.0,24.0,27.1,31.9,24.0,28.3,20.6,68.3,0.0,0,0.0,,0,0,47.9,33.5,113.1,1013.5,48.9,10.8,294.1,25.7,10,10,2024-09-10T05:28:15,2024-09-10T17:32:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-11,32.0,24.0,27.3,32.9,24.0,28.0,20.0,65.7,0.0,0,0.0,,0,0,52.2,44.6,116.8,1013.4,29.9,10.8,288.2,24.8,10,10,2024-09-11T05:27:48,2024-09-11T17:32:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-12,31.0,24.0,27.0,32.4,24.0,27.8,20.7,69.4,0.0,0,0.0,,0,0,54.7,46.4,115.8,1014.1,44.5,10.8,260.5,22.7,9,10,2024-09-12T05:27:20,2024-09-12T17:31:56,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-13,31.0,25.0,27.1,32.9,25.0,27.9,20.8,69.0,0.0,0,0.0,,0,0,47.9,35.3,112.7,1014.4,38.7,10.4,293.9,25.4,10,10,2024-09-13T05:26:53,2024-09-13T17:31:41,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-14,30.0,25.0,27.0,32.6,25.0,27.9,21.3,71.8,0.0,0,0.0,,0,0,49.7,38.9,109.3,1014.1,44.2,10.8,292.9,25.4,10,10,2024-09-14T05:26:25,2024-09-14T17:31:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-15,31.0,24.0,27.4,33.0,24.0,28.6,20.4,66.4,0.0,0,0.0,,0,0,49.3,35.3,118.8,1014.2,8.8,10.8,303.4,26.2,10,10,2024-09-15T05:25:57,2024-09-15T17:31:11,0.42,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-16,32.0,24.0,27.5,32.8,24.0,28.3,20.3,66.1,0.0,0,0.0,,0,0,50.4,38.9,115.8,1014.4,17.5,10.8,308.6,26.5,10,10,2024-09-16T05:25:30,2024-09-16T17:30:56,0.45,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-17,30.0,25.0,27.2,32.6,25.0,28.3,21.3,70.9,0.0,0,0.0,,0,0,50.0,40.7,109.5,1014.3,27.0,10.8,288.5,24.9,10,10,2024-09-17T05:25:02,2024-09-17T17:30:41,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-18,32.0,25.0,27.5,34.2,25.0,28.8,21.5,70.6,0.0,0,0.0,,0,0,51.1,40.7,116.6,1013.6,39.8,10.8,257.9,22.2,8,10,2024-09-18T05:24:34,2024-09-18T17:30:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-19,31.0,25.9,27.8,33.0,25.9,28.8,21.0,67.8,0.0,0,0.0,rain,0,0,47.9,40.7,112.8,1013.2,44.4,10.8,304.9,26.3,10,10,2024-09-19T05:24:07,2024-09-19T17:30:11,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-20,31.0,25.8,27.5,32.4,25.8,28.5,20.7,67.2,0.0,0,0.0,,0,0,57.6,40.7,106.7,1012.3,28.3,10.8,300.9,26.0,10,10,2024-09-20T05:23:39,2024-09-20T17:29:56,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-21,31.0,24.0,27.3,32.4,24.0,28.0,20.3,66.7,0.0,0,0.0,,0,0,49.3,40.7,111.2,1012.0,68.4,10.8,309.1,26.6,10,10,2024-09-21T05:23:11,2024-09-21T17:29:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-22,30.0,25.0,27.4,32.6,25.0,29.0,21.4,70.1,0.0,0,0.0,,0,0,46.8,40.7,109.1,1012.2,38.3,10.8,303.8,26.2,10,10,2024-09-22T05:22:44,2024-09-22T17:29:26,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-23,30.0,26.0,27.6,32.6,26.0,28.7,21.0,68.2,0.0,0,0.0,,0,0,50.8,40.7,110.4,1012.5,39.3,10.8,303.8,26.2,10,10,2024-09-23T05:22:17,2024-09-23T17:29:11,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-24,30.0,25.8,27.3,32.6,25.8,28.5,21.3,70.1,0.0,0,0.0,rain,0,0,49.0,37.1,106.4,1012.8,49.9,10.8,272.2,23.4,9,10,2024-09-24T05:21:49,2024-09-24T17:28:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-25,30.0,25.0,27.2,33.3,25.0,28.3,21.4,71.3,0.0,0,0.0,rain,0,0,46.1,38.9,109.5,1012.6,41.0,10.8,307.0,26.5,10,10,2024-09-25T05:21:22,2024-09-25T17:28:42,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-26,30.0,25.0,27.2,31.4,25.0,28.3,21.1,70.3,0.0,0,0.0,rain,0,0,47.5,40.7,109.4,1012.7,49.2,10.8,268.6,23.1,8,10,2024-09-26T05:20:55,2024-09-26T17:28:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-27,31.0,26.0,27.2,33.7,26.0,28.3,21.4,71.0,0.0,0,0.0,rain,0,0,46.4,40.7,108.7,1012.9,52.2,10.8,280.7,24.3,9,10,2024-09-27T05:20:28,2024-09-27T17:28:14,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-28,30.0,25.9,26.7,34.1,25.9,27.8,22.5,77.6,0.0,0,0.0,rain,0,0,43.9,35.3,106.9,1012.9,86.1,10.4,223.2,19.3,7,10,2024-09-28T05:20:02,2024-09-28T17:28:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-29,31.0,25.0,27.6,33.7,25.0,29.2,21.7,71.1,0.0,0,0.0,rain,0,0,49.0,44.6,106.5,1011.9,65.9,10.8,290.3,25.0,10,10,2024-09-29T05:19:35,2024-09-29T17:27:47,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-09-30,30.0,26.0,27.7,33.3,26.0,29.3,21.4,69.0,0.0,0,0.0,,0,0,49.3,40.7,108.5,1011.8,38.4,10.8,304.3,26.2,10,10,2024-09-30T05:19:09,2024-09-30T17:27:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-01,30.0,25.0,27.5,31.9,25.0,28.8,21.0,68.6,0.0,0,0.0,,0,0,48.2,35.3,107.8,1010.9,67.6,10.8,309.1,26.7,10,10,2024-10-01T05:18:43,2024-10-01T17:27:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-02,31.0,25.8,27.3,33.7,25.8,28.3,21.6,71.8,0.0,0,0.0,,0,0,45.4,40.7,112.1,1011.4,59.3,10.8,268.5,23.1,10,10,2024-10-02T05:18:18,2024-10-02T17:27:08,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-03,30.0,25.8,27.6,34.1,25.8,29.3,21.9,71.6,0.0,0,0.0,rain,0,0,50.0,37.1,109.7,1012.6,48.1,10.8,290.5,25.1,10,10,2024-10-03T05:17:53,2024-10-03T17:26:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-04,30.0,25.0,27.3,33.3,25.0,28.7,22.0,73.2,0.0,0,0.0,rain,0,0,40.7,33.5,103.0,1013.2,56.6,10.8,246.7,21.2,8,10,2024-10-04T05:17:28,2024-10-04T17:26:44,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-05,30.0,25.8,27.2,33.3,25.8,28.5,21.6,71.7,0.0,0,0.0,rain,0,0,33.5,31.7,99.3,1012.9,51.0,10.8,292.7,25.2,10,10,2024-10-05T05:17:03,2024-10-05T17:26:32,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-06,30.0,25.0,27.2,31.9,25.0,28.1,21.1,70.2,0.0,0,0.0,,0,0,44.6,33.5,100.9,1012.8,42.6,10.8,310.9,26.7,10,10,2024-10-06T05:16:39,2024-10-06T17:26:21,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Aquiraz, CE, Brasil",2024-10-07,30.0,25.8,27.3,32.6,25.8,28.4,21.6,71.6,0.0,0,0.0,rain,0,0,44.6,35.3,100.5,1012.6,57.1,10.8,271.3,23.3,9,10,2024-10-07T05:16:15,2024-10-07T17:26:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
