name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Maracanaú, CE, Brasil",2024-07-13,30.0,24.0,27.2,32.6,24.0,28.6,21.0,69.6,0.0,0,0.0,,0,0,58.0,35.3,131.2,1014.3,54.6,10.6,254.5,22.0,9,10,2024-07-13T05:43:01,2024-07-13T17:37:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-14,30.0,23.0,26.7,31.8,23.0,28.1,20.8,70.8,0.0,0,0.0,rain,0,0,59.8,33.5,137.5,1014.7,28.4,10.4,191.5,16.5,8,10,2024-07-14T05:43:05,2024-07-14T17:38:00,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-15,32.0,25.0,27.7,34.9,25.0,29.3,20.7,66.2,0.0,0,0.0,,0,0,50.8,35.3,130.0,1015.4,32.3,10.8,252.1,21.9,9,10,2024-07-15T05:43:08,2024-07-15T17:38:09,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-16,31.0,22.0,26.6,42.0,22.0,27.7,20.1,68.6,0.0,0,0.0,,0,0,47.5,35.3,136.0,1016.4,13.6,10.8,270.3,23.3,9,10,2024-07-16T05:43:10,2024-07-16T17:38:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-17,31.0,23.0,26.9,33.0,23.0,27.7,20.5,69.2,0.0,0,0.0,,0,0,50.8,33.5,132.9,1016.1,15.0,10.8,266.4,23.0,9,10,2024-07-17T05:43:12,2024-07-17T17:38:25,0.38,Clear,Clear conditions throughout the day.,clear-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-18,31.0,23.0,27.0,33.7,23.0,28.1,21.0,70.9,0.0,0,0.0,,0,0,48.6,29.5,133.9,1015.6,28.8,10.8,245.3,21.0,9,10,2024-07-18T05:43:14,2024-07-18T17:38:33,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-19,31.0,24.0,27.1,33.0,24.0,28.4,21.7,73.1,0.0,0,0.0,,0,0,46.1,27.7,119.3,1015.9,45.2,10.6,258.5,22.4,9,10,2024-07-19T05:43:14,2024-07-19T17:38:40,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-20,31.0,24.0,27.4,33.0,24.0,28.3,20.3,66.5,0.0,0,0.0,,0,0,49.0,31.7,129.7,1015.6,39.8,10.8,269.1,23.2,9,10,2024-07-20T05:43:14,2024-07-20T17:38:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-21,31.0,23.0,26.9,33.0,23.0,28.0,21.0,70.9,0.0,0,0.0,,0,0,49.7,35.3,127.6,1015.1,35.5,10.8,257.4,22.2,9,10,2024-07-21T05:43:14,2024-07-21T17:38:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
"Maracanaú, CE, Brasil",2024-07-22,32.0,24.0,27.5,34.2,24.0,29.0,20.9,68.2,0.0,0,0.0,,0,0,51.5,35.3,124.4,1015.1,23.8,10.8,270.0,23.3,9,10,2024-07-22T05:43:12,2024-07-22T17:38:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999"
